title,text,author,source,lineCount,avgChar,attribution
Psalm,"
for the flutes


Trust the flutes in their lament between a woman and a man
Whatever they say sounds like laughing 
Reveling in heavenly dilemmas
In harmony in mint in phallic moonlight a cunt sun
Whatever the others say wandering away never believe it

For once you fall to your knees your brain in his mouth 
Her kisses monotonous whether animals commandments
Whatever way you turn sounds like arguing 
The jawbone of an ass in all sincerity
Trust the flutes in their lament between a woman and a man",Judith Hall,Poets.Org,15.0,32.666666666666664, From Three Trios by Judith Hall. Copyright © 2007 by Judith Hall. Published 2007 by Northwestern University Press. Used with permission. 
The Reservation,"
How do you
sweep a dirt floor?
How do you describe
the blue face of death
to a spirit you will
someday dance with?
First, a dirt floor
cannot be dirty.
Second, her face was
more green than blue,
the color of malachite
or a crumpled dollar
bill in a wino's hand.
We lived so red
in the corpse blue
shadow of turquoise.",Adrian C. Louis,Poets.Org,17.0,17.823529411764707, From Logorrhea by Adrian C. Louis. Copyright © 2007 by Adrian C. Louis. Published 2007 by TriQuarterly Books/Northwestern University Press. Used with permission. 
Muse & Drudge [just as I am I come],"
just as I am I come
knee bent and body bowed 
this here's sorrow's home 
my body's southern song

cram all you can 
into jelly jam 
preserve a feeling 
keep it sweet 

so beautiful it was 
presumptuous to alter 
the shape of my pleasure
in doing or making

proceed with abandon 
finding yourself where you are 
and who you're playing for 
what stray companion",Harryette Mullen,Poets.Org,20.0,17.1," Copyright © 2006 by Harryette Mullen. Reprinted from Recyclopedia with the permission of Graywolf Press, Saint Paul, Minnesota. "
Photographing Aspirations,"
Fume-glossed, unbearably shrill,
this car is dilated with a glaze
that will vanish before standstill—

and here's the youth swimming in space
above his whiplash motorcycle:
quadriplegia shows him its propped face—

after, he begged video scenes
not display his soaking jeans,
urine that leathers would have hidden

and the drag cars have engines on their engines.",Les Murray,Poets.Org,14.0,25.142857142857142," Copyright © 2007 by Les Murray. Reprinted from The Biplane Houses with permission of Farrar, Straus and Giroux. For more on FSG's poets, visit www.fsgpoetry.com "
Poem,"
You called, you're on the train, on Sunday,
I have just taken a shower and await
you. Clouds are slipping in off the ocean,
but the room is gently lit by the green
shirt you gave me. I have been practicing
a new way to say hello and it is fantastic.
You were so sad: goodbye. I was so sad.
All the shops were closed but the sky 
was high and blue. I tried to walk it off
but I must have walked in the wrong direction.",Matthew Rohrer,Poets.Org,11.0,37.18181818181818," From Rise Up, Copyright © 2007 by Matthew Rohrer. Reprinted with permission of Wave Books. "
April,"
I chart the psyche,
observing how I 
force myself to speak
to you, imagining that
together we might
transform a life.  

Why this need
to document change,
to reverse a mood, 
to carry forward the time
when magnolias bloom?

Let’s follow the itinerant we
up and over the jonquil's back,
treading on its spilled bullion.",Sally Van Doren,Poets.Org,17.0,17.88235294117647," From Sex At Noon Taxes, Copyright © 2007 by Sally Van Doren. Reprinted with permission of the author. "
Election Year,"
A jet of mere phantom
Is a brook, as the land around
Turns rocky and hollow.
Those airplane sounds
Are the drowning of bicyclists.
Leaping, a bridesmaid leaps.
You asked for my autobiography.
Imagine the greeny clicking sound
Of hummingbirds in a dry wood,
And there you’d have it. Other birds
Pour over the walls now.
I'd never suspected: every day,
Although the nation is done for,
I find new flowers.",Donald Revell,Poets.Org,15.0,26.066666666666663," From A Thief of Strings, Copyright © 2007 by Donald Revell. Reprinted with permission of Alice James Books. "
Plums,"
They’re Santa Rosas, crimson, touched by blue,
with slightly mottled skin and amber flesh,
transparently proposing by their hue
the splendor of an August morning, fresh

but ruddy, ripening toward fall.—""So sweet,
so cold,"" the poet said; but this one’s tart,
its sunny glow perfected in deceit,
as emulation of a cunning heart.

I eat it anyway, until the pit
alone remains, with scattered drops of juice,
such sour trophies proving nature's wit:
appearances and real in fragile truce.",Catherine Savage Brosman,Poets.Org,15.0,31.6, Reprinted by permission of Louisiana State University Press from Range of Light by Catherine Brosman. Copyright © 2007 by Catherine Brosman. 
Q and A: Do you have any tips? Answer #2,"
How many times do I have to say it: Listen,
a whine in a bulb,
		its hiss of life,
the fragile sister of the mosquito, the electric life of wings.
There is a wheel rut for each of us somewhere.
Look closely at the skein of eggs,
		root the mud for a clamped oyster
fallen from a truck.  Cover your nose and mouth
with both hands, and there,
			in that shallow cup,
feel a buffalo's breathing steam.
A toppled stone, its face veiled by weeds—
crouch. The blooms become helmets.
Allow for delirium, a thirst. Take in
so much sun that you feel a cold absence,
as if you’ve sipped a hole into the world.",Julianna Baggott,Poets.Org,17.0,34.411764705882355, Reprinted by permission of Louisiana State University Press from Compulsions of Silk Worms and Bees by Julianna Baggott. Copyright © 2007 by Julianna Baggott. 
"i.m. Hannes Hollo, 1959-1999","
Fought the hungry ghosts here on Earth
""What is man?"" asked the King 
Alcuin’s reply: ""A guest of space.""   And time yes time:
The past lies before us, the future comes up from behind
Walking on Primrose Hill or Isle of Wight beaches
Iowa City streets scrambling up snow-covered deer track
To Doc Holliday’s grave in Glenwood Springs
His helmet now shall make a hive for bees
He fought the hungry ghosts here on Earth
Strong & resourceful on his best days, 
Patient kind and presente
Returning those with him to here & now
But just as we settle in with our Pepsi and popcorn
THE END rolls up   too soon   always too soon




""'What is man?' asked the King"": Pippin, son of Charlemagne, 9th century C.E. ""His helmetnow . . . "": George Peele, Polyhymnia.",Anselm Hollo,Poets.Org,20.0,36.75, From Guests of Space by Anselm Hollo. Copyright © 2007 by Anselm Hollo. Published by Coffee House Press. Used by permission of the publisher. 
Free Again [excerpt],"
            Why don't people 
tell the truth—you scare people—genocide and 
how the rich got rich—even a bus shines 
differently in the light, the glowing 
splinters—why don't people talk more about 
the government and power—how do I know 
the rich can't sleep—promise me the rich can't 
sleep—",Joseph Lease,Poets.Org,9.0,32.0," From ""Free Again"" from Broken World by Joseph Lease. Copyright © 2007 by Joseph Lease. Published by Coffee House Press. Used by permission of the publisher. All rights reserved. "
Poem Beginning with a Line by John Ashbery,"
Jealousy.  Whispered weather reports.
The lure of the land so strong it prompts
gossip: we chatter like small birds
at the edge of the ocean gray, foaming.

Now sand under sand hides
the buried world, the one in which our fathers failed,
the palm frond a dangerous truth
they once believed, and touched.  Bloodied their hands.

They once believed.  And, touched, bloodied their hands;
the palm frond, a dangerous truth;
the buried world, the one in which our fathers failed.
Now sand under sand hides

at the edge of the ocean: gray, foaming
gossip.  We chatter like small birds,
the lure of the land so strong it prompts
jealousy.  Whispered weather reports.",Randall Mann,Poets.Org,20.0,32.1," From Complaint in the Garden (Zoo Press, 2004). Copyright © 2004 by Randall Mann. Appears with permission of the author. "
Scumble,"
What if I were turned on by seemingly innocent words such as
   ""scumble,"" ""pinky,""

or ""extrapolate?""  

What if I maneuvered conversation in the hope that others would
   pronounce these words?  

Perhaps the excitement would come from the way the other person
   touched them lightly and carelessly with his tongue.  

What if ""of"" were such a hot button?

""Scumble of bushes.""

What if there were a hidden pleasure
in calling one thing
by another’s name?",Rae Armantrout,Poets.Org,19.0,23.26315789473684, Copyright © 2006 by Rae Armantrout. Appears with permission of the author. 
To My Mother,"
You too, my mother, read my rhymes
For love of unforgotten times,
And you may chance to hear once more
The little feet along the floor.",Robert Louis Stevenson,Poets.Org,5.0,26.6, This poem is in the public domain. 
To My Mother,"
Because I feel that, in the Heavens above,
The angels, whispering to one another,
Can find, among their burning terms of love,
None so devotional as that of ""Mother,""
Therefore by that dear name I long have called you—
You who are more than mother unto me,
And fill my heart of hearts, where Death installed you
In setting my Virginia's spirit free.
My mother—my own mother, who died early,
Was but the mother of myself; but you
Are mother to the one I loved so dearly,
And thus are dearer than the mother I knew
By that infinity with which my wife
Was dearer to my soul than its soul-life.",Edgar Allan Poe,Poets.Org,15.0,38.53333333333333, This poem is in the public domain. 
Smoke,"
Light-winged Smoke! Icarian bird,	
Melting thy pinions in thy upward flight;	
Lark without song, and messenger of dawn,	
Circling above the hamlets as thy nest;	
Or else, departing dream, and shadowy form
Of midnight vision, gathering up thy skirts;	
By night star-veiling, and by day	
Darkening the light and blotting out the sun;	
Go thou, my incense, upward from this hearth,	
And ask the gods to pardon this clear flame.",Henry David Thoreau,Poets.Org,11.0,37.81818181818182, This poem is in the public domain. 
"Great God, I Ask Thee for No Meaner Pelf","
Great God, I ask for no meaner pelf
Than that I may not disappoint myself,
That in my action I may soar as high
As I can now discern with this clear eye.

And next in value, which thy kindness lends, 
That I may greatly disappoint my friends,
Howe'er they think or hope that it may be,
They may not dream how thou'st distinguished me.

That my weak hand may equal my firm faith
And my life practice what my tongue saith
That my low conduct may not show
Nor my relenting lines
That I thy purpose did not know
Or overrated thy designs. ",Henry David Thoreau,Poets.Org,17.0,30.58823529411765, This poem is in the public domain. 
"Landing Under Water, I See Roots","
All the things we hide in water
hoping we won't see them go—
(forests growing under water
press against the ones we know)—

and they might have gone on growing
and they might now breathe above
everything I speak of sowing
(everything I try to love).",Annie Finch,Poets.Org,10.0,24.2," From Calendars by Annie Finch, published by Tupelo Press. Copyright © 2003 by Annie Finch. All rights reserved. Reproduced by permission of Tupelo Press. "
Old Black Men,"
They have dreamed as young men dream
     Of glory, love and power;
They have hoped as youth will hope
     Of life’s sun-minted hour.

They have seen as other saw
     Their bubbles burst in air,
And they have learned to live it down
     As though they did not care.",Georgia Douglas Johnson,Poets.Org,10.0,26.1, This poem is in the public domain. 
The Heart of a Woman,"
The heart of a woman goes forth with the dawn,
As a lone bird, soft winging, so restlessly on,
Afar o'er life's turrets and vales does it roam
In the wake of those echoes the heart calls home.

The heart of a woman falls back with the night,
And enters some alien cage in its plight,
And tries to forget it has dreamed of the stars
While it breaks, breaks, breaks on the sheltering bars.",Georgia Douglas Johnson,Poets.Org,10.0,38.0, This poem is in the public domain. 
Quatrains,"
1
Brushes and paints are all I have
To speak the music in my soul—
While silently there laughs at me
A copper jar beside a pale green bowl.

2
How strange that grass should sing—
Grass is so still a thing ...
And strange the swift surprise of snow
So soft it falls and slow.",Gwendolyn Bennett,Poets.Org,12.0,22.08333333333333, This poem is in the public domain. 
Sonnet 1,"
He came in silvern armour, trimmed with black—
A lover come from legends long ago—
With silver spurs and silken plumes a-blow,
And flashing sword caught fast and buckled back
In a carven sheath of Tamarack.
He came with footsteps beautifully slow,
And spoke in voice meticulously low.
He came and Romance followed in his track...

I did not ask his name—I thought him Love;
I did not care to see his hidden face.
All life seemed born in my intaken breath;
All thought seemed flown like some forgotten dove.
He bent to kiss and raised his visor's lace...
All eager-lipped I kissed the mouth of Death.",Gwendolyn Bennett,Poets.Org,16.0,36.625, This poem is in the public domain. 
Sonnet 2,"
Some things are very dear to me—
Such things as flowers bathed by rain
Or patterns traced upon the sea
Or crocuses where snow has lain ...
the iridescence of a gem,
The moon’s cool opalescent light,
Azaleas and the scent of them,
And honeysuckles in the night.
And many sounds are also dear—
Like winds that sing among the trees
Or crickets calling from the weir
Or Negroes humming melodies.
But dearer far than all surmise
Are sudden tear-drops in your eyes.",Gwendolyn Bennett,Poets.Org,15.0,29.8, This poem is in the public domain. 
Gulf War and Child: A Curse,"
He is sleeping, his fingers curled,
his belly pooled open, his legs gathered, still
in their bent blossom victory.

I couldn't speak of ""war"" (though we all do),
if I were still the woman who gave birth
to you soft-footed, with your empty hand
and calling heart, that border of new clues.

May the hard birth our two heartbeats unfurled
for two nights that lasted as long as this war
make all sands rage, until the mouth of war
drops its cup, this bleeding gift we poured.",Annie Finch,Poets.Org,14.0,32.92857142857143," From Eve by Annie Finch, published by Story Line Press. Copyright © 1997 by Annie Finch. All rights reserved. Reproduced by permission of the author. "
"To Her Body, Against Time","
Long over, what's on the tree
shivers. Sky hides behind
white-faced, giving flesh to branch,
a red leaf

or yellow far enough away,
what Broch called ''the style
of old age,"" simplified
of images,

lean in the perfection of the bough,
naked & half-undone. Clouds break,
rain against a hidden sun,
the form plain",Robert Kelly,Poets.Org,15.0,19.933333333333334, From Red Actions: Selected Poems 1960-1993. Copyright © 1995 by Robert Kelly. Used by permission of the author. 
Science,"
Science explains nothing
but holds all together as
many things as it can count

science is a basket
not a religion he said
a cat as big as a cat

the moon the size of the moon
science is the same as poetry
only it uses the wrong words.",Robert Kelly,Poets.Org,12.0,18.83333333333333," From May Day, published by Parsifal Press, Canada. Copyright © 2006 by Robert Kelly. Used by permission of the author. "
Angel Supporting St. Sebastian,"
Shot with arrows and left for dead,
against the angel's leg, Sebastian sinks.
In time, he'll become the patron

saint of athletes and bookbinders.
But for now, who wouldn't want to be
delivered into the sculpted arms

of this seraph, his heavenly
shoulders and biceps?
The artist understood the swoon

of doctrine, its fundamental
musculature, and the human need
to lean against the lusty form,

accept the discourse that assigns
to each of us a winged guardian
whispering into our ringing ears.",Robin Becker,Poets.Org,20.0,23.9," From Domain of Perfect Affection © 2006. All rights are controlled by the University of Pittsburgh Press, Pittsburgh, PA 15260. Used by permission of the University of Pittsburgh Press. "
Lullabye,"
sleep, little beansprout
don't be scared
the night is simply the true sky
bared

sleep, little dillseed
don't be afraid
the moon is the sunlight
ricocheted

sleep, little button
don't make a fuss
we make up the gods
so they can make us

sleep, little nubbin
don't you stir
this sky smiled down
on Atlantis and Ur",Albert Goldbarth,Poets.Org,20.0,14.75," Copyright © 2007 by Albert Goldbarth. Reprinted from The Kitchen Sink: New and Selected Poems, 1972-2007 with the permission of Graywolf Press, Saint Paul, Minnesota. "
Of Many Worlds in This World,"
Just like as in a nest of boxes round,
Degrees of sizes in each box are found:
So, in this world, may many others be
Thinner and less, and less still by degree:
Although they are not subject to our sense,
A world may be no bigger than two-pence.
Nature is curious, and such works may shape,
Which our dull senses easily escape:
For creatures, small as atoms, may there be,
If every one a creature’s figure bear.
If atoms four, a world can make, then see
What several worlds might in an ear-ring be:
For, millions of those atoms may be in
The head of one small, little, single pin.
And if thus small, then ladies may well wear
A world of worlds, as pendents in each ear.",Margaret Cavendish,Poets.Org,17.0,38.52941176470589, This poem is in the public domain. 
Improvisations On A Sentence By Poe,"
""Indefiniteness is an element of the true music.""
The grand concord of what
Does not stoop to definition.  The seagull
Alone on the pier cawing its head off
Over no fish, no other seagull,
No ocean.  As absolutely devoid of meaning
As a French horn.
It is not even an orchestra.  Concord
Alone on a pier.  The grand concord of what
Does not stoop to definition.  No fish
No other seagull, no ocean—the true
Music.",Jack Spicer,Poets.Org,13.0,31.0," From A Book of Music by Jack Spicer. From The Collected Poetry of Jack Spicer (Wesleyan University Press, 2008). Used by permission. "
The Broken Sandal,"
Dreamed the thong of my sandal broke.
Nothing to hold it to my foot.
How shall I walk?
	        Barefoot?
The sharp stones, the dirt. I would
hobble.
And–
Where was I going?
Where was I going I can't
go to now, unless hurting?
Where am I standing, if I'm
to stand still now?",Denise Levertov,Poets.Org,13.0,20.307692307692307," ""The Broken Sandal"" by Denise Levertov, from Poems 1968-1972, copyright © 1970 by Denise Levertov. Reprinted by permission of New Directions Publishing Corp. "
Delight in Disorder,"
A sweet disorder in the dresse
Kindles in cloathes a wantonnesse:
A Lawne about the shoulders thrown
Into a fine distraction:
An erring Lace, which here and there
Enthralls the Crimson Stomacher:
A Cuffe neglectfull, and thereby
Ribbands to flow confusedly:
A winning wave (deserving Note)
In the tempestuous petticote:
A careless shooe-string, in whose tye
I see a wilde civility: 
Doe more bewitch me, then when Art
Is too precise in every part.",Robert Herrick,Poets.Org,15.0,29.0, This poem is in the public domain. 
"The Iliad, Book I, Lines 1-14","
Achilles' wrath, to Greece the direful spring
Of woes unnumber'd, heavenly goddess, sing!
That wrath which hurl'd to Pluto's gloomy reign
The souls of mighty chiefs untimely slain;
Whose limbs unburied on the naked shore,
Devouring dogs and hungry vultures tore.
Since great Achilles and Atrides strove,
Such was the sovereign doom, and such the will of Jove!

Declare, O Muse! in what ill-fated hour
Sprung the fierce strife, from what offended power
Latona's son a dire contagion spread,
And heap'd the camp with mountains of the dead;
The king of men his reverent priest defied,
And for the king's offence the people died.
",Homer,Poets.Org,17.0,36.0, Translated by Alexander Pope. This poem is in the public domain. 
"Anna, Thy Charms","
Anna, thy charms my bosom fire,  
  And waste my soul with care;  
But ah! how bootless to admire,  
  When fated to despair!  
  
Yet in thy presence, lovely Fair,
  To hope may be forgiven;  
For sure 'twere impious to despair  
  So much in sight of heaven. ",Robert Burns,Poets.Org,10.0,25.4, This poem is in the public domain. 
The Kiss,"
Before you kissed me only winds of heaven
Had kissed me, and the tenderness of rain—
Now you have come, how can I care for kisses
Like theirs again?

I sought the sea, she sent her winds to meet me,
They surged about me singing of the south—
I turned my head away to keep still holy
Your kiss upon my mouth.

And swift sweet rains of shining April weather
Found not my lips where living kisses are;
I bowed my head lest they put out my glory
As rain puts out a star.

I am my love's and he is mine forever,
Sealed with a seal and safe forevermore—
Think you that I could let a beggar enter
Where a king stood before?",Sara Teasdale,Poets.Org,20.0,29.95, This poem is in the public domain. 
The Widening Sky,"
I am so small walking on the beach 
at night under the widening sky. 
The wet sand quickens beneath my feet 
and the waves thunder against the shore. 

I am moving away from the boardwalk 
with its colorful streamers of people 
and the hotels with their blinking lights. 
The wind sighs for hundreds of miles. 

I am disappearing so far into the dark 
I have vanished from sight. 
I am a tiny seashell 
that has secretly drifted ashore 

and carries the sound of the ocean 
surging through its body. 
I am so small now no one can see me. 
How can I be filled with such a vast love?",Edward Hirsch,Poets.Org,20.0,28.2," From Lay Back the Darkness by Edward Hirsch Copyright © 2003 by Edward Hirsch. Excerpted by permission of Knopf, a division of Random House, Inc. All rights reserved. No part of this excerpt may be reproduced or reprinted without permission in writing from the publisher. "
The Uses of Poetry,"
I've fond anticipation of a day
O'erfilled with pure diversion presently,
For I must read a lady poesy
The while we glide by many a leafy bay,

Hid deep in rushes, where at random play
The glossy black winged May-flies, or whence flee
Hush-throated nestlings in alarm,
Whom we have idly frighted with our boat's long sway.

For, lest o'ersaddened by such woes as spring
To rural peace from our meek onward trend,
What else more fit? We'll draw the latch-string

And close the door of sense; then satiate wend,
On poesy's transforming giant wing,
To worlds afar whose fruits all anguish mend.",William Carlos Williams,Poets.Org,18.0,32.0, First published in Poems (1909). This poem is in the public domain. 
Return,"
Absent from thee, I languish still;
Then ask me not, When I return?
The straying fool 'twill plainly kill
To wish all day, all night to mourn.

Dear, from thine arms then let me fly,
That my fantastic mind may prove
The torments it deserves to try,
That tears my fix'd heart from my love.

When, wearied with a world of woe,
To thy safe bosom I retire,
Where love, and peace, and truth does flow,
May I contented there expire!

Lest, once more wandering from that heaven,
I fall on some base heart unblest;
Faithless to thee, false, unforgiven—
And lose my everlasting rest.",John Wilmot,Poets.Org,20.0,27.85, This poem is in the public domain. 
Poet as Immortal Bird,"
A second ago my heart thump went
and I thought, ""This would be a bad time
to have a heart attack and die, in the
middle of a poem,"" then took comfort
in the idea that no one I have ever heard 
of has ever died in the middle of writing 
a poem, just as birds never die in mid-flight.
I think.",Ron Padgett,Poets.Org,9.0,31.666666666666668, From You Never Know by Ron Padgett. Copyright © 2001 by Ron Padgett. Published by Coffee House Press. Used by permission of the publisher. 
Words from the Front,"
We don’t look as young
as we used to
except in the dim light
especially in 
the soft warmth of candlelight
when we say 	
in all sincerity
You’re so cute
and
You’re my cutie.
Imagine
two old people 
behaving like this.
It’s enough 
to make you happy.",Ron Padgett,Poets.Org,16.0,14.75, From How to Be Perfect by Ron Padgett. Copyright © 2007 by Ron Padgett. Published by Coffee House Press. Used by permission of the publisher. 
On Seeing the Elgin Marbles,"
My spirit is too weak—mortality
   Weighs heavily on me like unwilling sleep,
   And each imagined pinnacle and steep
Of godlike hardship tells me I must die
Like a sick eagle looking at the sky.
   Yet 'tis a gentle luxury to weep,
   That I have not the cloudy winds to keep,
Fresh for the opening of the morning's eye.
Such dim-conceived glories of the brain
   Bring round the heart an indescribable feud;
So do these wonders a most dizzy pain,
   That mingles Grecian grandeur with the rude
Wasting of old Time—with a billowy main—
   A sun—a shadow of a magnitude.",John Keats,Poets.Org,15.0,37.2, This poem is in the public domain. 
Holy Thursday,"
Is this a holy thing to see
In a rich and fruitful land,
Babes reduced to misery
Fed with cold and usurous hand?

Is that trembling cry a song?
Can it be a song of joy?
And so many children poor?
It is a land of poverty!

And their sun does never shine.
And their fields are bleak & bare.
And their ways are fill'd with thorns.
It is eternal winter there.

For where-e’er the sun does shine,
And where-e’er the rain does fall:
Babe can never hunger there,
Nor poverty the mind appall.",William Blake,Poets.Org,20.0,23.35, This poem is in the public domain. 
To Electra,"&#13;
I dare not ask to kiss,&#13;
I dare not beg a smile,&#13;
Lest having that, or this,&#13;
I might grow proud the while.&#13;
&#13;
No, no, the utmost share&#13;
Of my desire shall be&#13;
Only to kiss the air&#13;
That lately kissèd thee.&#13;",Robert Herrick,Poets.Org,10.0,24.1," This poem appeared in Poem-A-Day on August 24, 2013. Browse the Poem-A-Day archive. This poem is in the public domain. "
To Chloe: Who for his sake wished herself younger,"
There are two births; the one when light
   First strikes the new awaken’d sense;
The other when two souls unite,
   And we must count our life from thence:
When you loved me and I loved you
Then both of us were born anew.

Love then to us new souls did give
   And in those souls did plant new powers;
Since when another life we live,
   The breath we breathe is his, not ours:
Love makes those young whom age doth chill,
And whom he finds young keeps young still.",William Cartwright,Poets.Org,14.0,32.42857142857143, This poem is in the public domain. 
The Fist,"
The fist clenched round my heart
loosens a little, and I gasp
brightness; but it tightens
again. When have I ever not loved
the pain of love? But this has moved

past love to mania. This has the strong
clench of the madman, this is
gripping the ledge of unreason, before
plunging howling into the abyss.

Hold hard then, heart. This way at least you live.",Derek Walcott,Poets.Org,13.0,26.53846153846154," ""The Fist"" from Collected Poems: 1948-1984 by Derek Walcott. Copyright © 1986 by Derek Walcott. Reprinted by permission of Farrar, Straus and Giroux, LLC. "
The Hand,"
The teacher asks a question.
You know the answer, you suspect
you are the only one in the classroom 
who knows the answer, because the person
in question is yourself, and on that 
you are the greatest living authority,
but you don’t raise your hand.
You raise the top of your desk
and take out an apple.
You look out the window.
You don’t raise your hand and there is
some essential beauty in your fingers,
which aren’t even drumming, but lie 
flat and peaceful.
The teacher repeats the question. 
Outside the window, on an overhanging branch,
a robin is ruffling its feathers
and spring is in the air.",Mary Ruefle,Poets.Org,19.0,30.84210526315789, Reprinted from Cold Pluto by permission of Carnegie Mellon University Press. Copyright © 1996 by Mary Ruefle. 
Sonnet 100,"
In night when colors all to black are cast,
Distinction lost, or gone down with the light;
The eye a watch to inward senses placed,
Not seeing, yet still having powers of sight,

Gives vain alarums to the inward sense,
Where fear stirred up with witty tyranny,
Confounds all powers, and thorough self-offense,
Doth forge and raise impossibility:

Such as in thick depriving darknesses,
Proper reflections of the error be,
And images of self-confusednesses,
Which hurt imaginations only see;

And from this nothing seen, tells news of devils,
Which but expressions be of inward evils.",Lord Brooke Fulke Greville,Poets.Org,18.0,31.55555555555556, This poem is in the public domain. 
A Primer of the Daily Round,"
A peels an apple, while B kneels to God,
C telephones to D, who has a hand
On E’s knee, F coughs, G turns up the sod
For H’s grave, I do not understand
But J is bringing one clay pigeon down
While K brings down a nightstick on L’s head,
And M takes mustard, N drives to town,
O goes to bed with P, and Q drops dead, 
R lies to S, but happens to be heard
By T, who tells U not to fire V
For having to give W the word
That X is now deceiving Y with Z,
     Who happens, just now to remember A
      Peeling an apple somewhere far away.",Howard Nemerov,Poets.Org,15.0,34.733333333333334," From New and Selected Poems by Howard Nemerov, published by the University of Chicago Press. Copyright © 1960 by Howard Nemerov. Reprinted with the permission of Margaret Nemerov. All rights reserved. "
Void and Compensation (Pug-nosed Dream),"
If most things speak for themselves, can't it be said
that really you're doing the thinking for them? 

The first step is all about obsession with exclusion, 
the cold front coming in and forcing you to hunker down,
the migrants winging their way to some gold coast
with enough fat in their chests to burn down a barn.

Isn't your own heart that way from what or whom you can't have? 
Wasn't Sarah Vaughn singing this all along? 

Polka dots and moonbeams, for sure, and that dress
that loves your body suddenly put aside, and that touch,
oh brick wall, oh tin car, oh small space
inside the crumple zone of either/or. ",Michael Morse,Poets.Org,16.0,37.875, Copyright © 2006 by Michael Morse. First published in Spinning Jenny. Appears with permission of the author. 
The Swing,"
How do you like to go up in a swing, 
             Up in the air so blue? 
Oh, I do think it the pleasantest thing 
             Ever a child can do! 

Up in the air and over the wall, 
             Till I can see so wide, 
River and trees and cattle and all 
             Over the countryside—

Till I look down on the garden green, 
              Down on the roof so brown—
Up in the air I go flying again, 
              Up in the air and down!",Robert Louis Stevenson,Poets.Org,15.0,29.0, This poem is in the public domain. 
Envoy,"
Go, little book, and wish to all
Flowers in the garden, meat in the hall,
A bin of wine, a spice of wit,
A house with lawns enclosing it,
A living river by the door,
A nightingale in the sycamore!",Robert Louis Stevenson,Poets.Org,7.0,27.428571428571427, This poem is in the public domain. 
The Celestial Surgeon,"
If I have faltered more or less
In my great task of happiness;
If I have moved among my race
And shown no glorious morning face;
If beams from happy human eyes
Have moved me not; if morning skies,
Books, and my food, and summer rain
Knocked on my sullen heart in vain:-
Lord, thy most pointed pleasure take
And stab my spirit broad awake;
Or, Lord, if too obdurate I,
Choose thou, before that spirit die,
A piercing pain, a killing sin,
And to my dead heart run them in!",Robert Louis Stevenson,Poets.Org,15.0,30.53333333333333, This poem is in the public domain. 
"Sonnet [Nothing was ever what it claimed to be,]","
Nothing was ever what it claimed to be,
the earth, blue egg, in its seeping shell
dispensing damage like a hollow hell
inchling weeping for a minor sea

ticking its tidelets, x and y and z.
The blue beneficence we call and spell
and call blue heaven, the whiteblue well
of constant water, deepening a thee,

a thou and who, touching every what—
and in the or, a shudder in the cut—
and that you are, blue mirror, only stare

bluest blankness, whether in the where,
sheen that bleeds blue beauty we are taught
drowns and booms and vowels.  I will not.",Karen Volkman,Poets.Org,18.0,29.72222222222222, From Nomina by Karen Volkman. Copyright © 2008 by Karen Volkman. Reprinted by permission of B.O.A. Editions. All rights reserved. 
Line Poem,"
Long jetty, long shell-racked jetty, cracked warped planks.

Beautiful fish, beautiful sea-bass poached with an August tomato, on an ironstone plate.

A snake's slough, a snake's spinal cord, a dry-rot stump.

A twill tape measure, an audiotape cassette unspooled and puckered, shining.

Agate prayer beads, kazoos, whistles, rattles.

A bike-chain and a bungy cord.  A moebius strip and a broccoli elastic.

Split vanilla pod inset with paltry-looking flat oily brown seeds.

Egg-and-dart molding of vitreous fake sandstone.  Contrails, mares' tails, mackerel sky.",Caroline Knox,Poets.Org,16.0,34.5, From Quaker Guns by Caroline Knox. Copyright © 2008 by Caroline Knox. Used by permission of Wave Books. 
Jam,"
Our love is not the short
courtly kind but 
upstream, down,
long inside — enjambed,
enjoined, conjoined, and
jammed, it's you, enkindler, 
enlarger, jampacked man of many 
stanzas, my enheartener – love 
runs on from line to 
you, from line to me and me
to you, from river to sea and sea to 
land, hits a careless coast, meanders
way across the globe — land 
ahoy! water ahoy! — love 
with no end, my waters go
wherever you are, my stream
of consciousness.",Karen Chase,Poets.Org,18.0,24.5, From Bear  by Karen Chase. Copyright © 2008 by Karen Chase. Used by permission of Cavankerry Press. All rights reserved. 
Little Gold Canoe,"
A little gold canoe rows across
the Mississippi brown floor.

I call it by its name: ""Cockroach!""
Grip the toe end of my shoe,

slap and slam it, tear a paper towel,
shovel the hammered body

from the planks. Nights like this,
I lie awake and wonder

what am I allowed to murder
(within the laws of reason)

before sleep takes me, before
I drown in a river of gold canoes.",Douglas Korb,Poets.Org,18.0,19.83333333333333, From The Cut Worm by Douglas Korb. Copyright © 2008 by Douglas Korb. Published by Bright Hill Press. Used by permission of the publisher. All rights reserved. 
White Hart,"
The dogs coming after are many
and dark, the scent foreign,
the problem of hunger. The woman
half illuminated, suggestion of trees.
It is the deer they want, white
fragment of bone, piece of an eye
that is watching. But he is
only a figure crossing her body,
snow she has curled into shape,
her beloved, because it is winter,
because there are things she can't use.",Liz Beasley,Poets.Org,12.0,29.666666666666668, From How the Brain Grew Back Its Own History by Liz Beasley. Copyright © 2008 by Liz Beasley. Published by Bright Hill Press. Used by permission of the publisher. All rights reserved. 
